id,name,latitude,longitude,name_mm,road,township
2201,Lay-sae-shit Gate,16.886359,96.097391,(၄၈) ဂိတ်,Bayint Naung Road,Insein
2202,Insein Say Yon Gyi,16.892488,96.103826,အင်းစိန်ဆေးရုံကြီး,Lower Mingalardon Road,Insein
2203,Insein Say Yon Gyi,16.892367,96.103645,အင်းစိန်ဆေးရုံကြီး,Lower Mingalardon Road,Insein
2206,Lan Thit,17.037432,96.131431,လမ်းသစ်,No. 1 Main Road,Mingalardon
2207,Lan Thit,17.037798,96.131291,လမ်းသစ်,No. 1 Main Road,Mingalardon
2208,Shwe La Min,16.93441,96.18043,ရွှေလမင်း,Taung Goo Road,North Okkalapa
2209,Shwe La Min,16.934472,96.180248,ရွှေလမင်း,Taung Goo Road,North Okkalapa
2212,Sin Phon Kwae,16.93428,96.190996,ဆင်ဖုံကွေ့,Hanthar Waddy Road,North Okkalapa
2213,Sin Phon Kwae,16.934145,96.190949,ဆင်ဖုံကွေ့,Hanthar Waddy Road,North Okkalapa
2214,Kyauk Lan,16.9316,96.187939,ကျောက်လမ်း,Bagan Road,North Okkalapa
2215,Kyauk Lan,16.931683,96.187906,ကျောက်လမ်း,Bagan Road,North Okkalapa
2216,Sein Paul,16.777861,96.167352,စိန်ပေါ(လ်),Thein Phyu Road,Botahtaung
2218,Baho Yone,16.768988,96.16702,ဗဟိုရုံး,Strand Road,Seikkan
2219,Ocean,16.773717,96.177385,အိုးရှင်း,Mahabandoola Road,Botahtaung
2220,Ocean,16.773625,96.177384,အိုးရှင်း,Mahabandoola Road,Botahtaung
2221,Ngar-sae Kwae,16.774432,96.172566,(၅၀) ကွေ့,Botahtaung Pagoda Road,Botahtaung
2222,Out Htate,16.864759,96.052575,အောက်ထိပ်,No. 5 Main Road,Hlaing Tharyar
2223,Out Htate,16.864584,96.05251,အောက်ထိပ်,No. 5 Main Road,Hlaing Tharyar
2224,Toe Chae,16.86825,96.044236,တိုးချဲ့,No. 5 Main Road,Hlaing Tharyar
2225,Toe Chae,16.867975,96.044045,တိုးချဲ့,No. 5 Main Road,Hlaing Tharyar
2227,Yone Shae,16.876089,96.062918,ရုံးရှေ့,Kyansitthar Road,Hlaing Tharyar
2228,Yone Shae,16.875541,96.062147,ရုံးရှေ့,Nyaung Done Road,Hlaing Tharyar
2229,Yone Shae,16.875692,96.062609,ရုံးရှေ့,Nyaung Done Road,Hlaing Tharyar
2230,Mee Khwat Zay,16.874503,96.05142,မီးခွက်ဈေး,Bo Aung Kyaw Road,Hlaing Tharyar
2231,Zay Lan,16.894878,96.043919,ဈေးလမ်း,Shwe Pyi Thar Bridge Road,Hlaing Tharyar
2232,Zay Lan,16.894867,96.043842,ဈေးလမ်း,Shwe Pyi Thar Bridge Road,Hlaing Tharyar
2233,Arr Man,16.879488,96.03504,အားမာန်,Shwe Pyi Thar Bridge Road,Hlaing Tharyar
2234,Arr Man,16.879434,96.034902,အားမာန်,Shwe Pyi Thar Bridge Road,Hlaing Tharyar
2235,Gate Haung,16.8973,96.044907,ဂိတ်ဟောင်း,Shwe Pyi Thar Bridge Road,Hlaing Tharyar
2236,Gate Haung,16.897147,96.044739,ဂိတ်ဟောင်း,Shwe Pyi Thar Bridge Road,Hlaing Tharyar
2237,Yoe Gyi,16.905523,96.048372,ရိုးကြီး,Shwe Pyi Thar Bridge Road,Hlaing Tharyar
2238,Yoe Gyi,16.905563,96.048265,ရိုးကြီး,Shwe Pyi Thar Bridge Road,Hlaing Tharyar
2240,Tayar-Tone Gate Haung,16.881894,96.061319,(၁၀၃) ဂိတ်ဟောင်း,Kyansitthar Road,Hlaing Tharyar
2242,Kan Baw Za,16.886997,96.061587,ကမ္ဘာဇ,Kyansitthar Road,Hlaing Tharyar
2244,Gate Haung,16.88943,96.06223,ဂိတ်ဟောင်း,Kyansitthar Road,Hlaing Tharyar
2245,Ayar Myay,16.930825,96.083202,ဧရာမြေ,Shwe Pyi Thar Bridge Road,Insein
2246,Ayar Myay,16.93039,96.08282,ဧရာမြေ,Shwe Pyi Thar Bridge Road,Insein
2249,Computer,16.998621,96.088304,ကွန်ပျူတာ,No. 4 Main Road,Shwe Pyithar
2250,Saw Bwar Gyi Kone Lan Sone,16.892777,96.119488,စော်ဘွားကြီးကုန်းလမ်းဆုံ,Insein Butaryon Road,Insein
2251,Saw Bwar Gyi Kone Lan Sone,16.892179,96.119078,စော်ဘွားကြီးကုန်းလမ်းဆုံ,Insein Butaryon Road,Insein
2323,Koke Kine,16.823559,96.153043,ကုက္ကိုင်း,University Avenue Road,Bahan
2325,Inya Myaing,16.824823,96.147237,အင်ယာမြိုင်,University Avenue Road,Bahan
2327,Thanlwin,16.824228,96.145139,သံလွင်,University Avenue Road,Bahan
2329,UFL,16.825133,96.142044,ယူအပ်ဖ်အယ်,University Avenue Road,Bahan
2331,Kyuanlan,16.825918,96.13846,ကျောင်းလမ်း,University Avenue Road,Kamayut
2333,Kyuanlan,16.825767,96.138751,ကျောင်းလမ်း,University Avenue Road,Kamayut
2335,UFL,16.825153,96.142351,ယူအပ်ဖ်အယ်,University Avenue Road,Bahan
2337,Thanlwin,16.82406,96.145241,သံလွင်,University Avenue Road,Bahan
2339,Inya Myaing,16.824615,96.147194,အင်ယာမြိုင်,University Avenue Road,Bahan
2341,Koke Kine,16.823772,96.152223,ကုက္ကိုင်း,University Avenue Road,Bahan
2342,Hlegu Tar Sone,17.099458,96.225736,လှည်းကူးတာဆုံ,No. 1 Main Road,Hlegu
2343,Hlegu Tar Sone,17.09956,96.225669,လှည်းကူးတာဆုံ,No. 1 Main Road,Hlegu
2344,Lay Daung Kan (Site Mway Tit),16.960345,96.294871,လေးထောင့်ကန် (ဆိုက်မွေး-၁),No. 2 Main Road,South Dagon
2345,Thone-Sae-Hnit Gate,16.821278,96.266126,(၃၂) ဂိတ်,Kyun Shwe Wah Road,South Dagon
2346,Ma Wa Ta,16.877415,96.204193,မဝတ,Pyi Htaung Su Main Road,North Dagon
2347,Arr Kasar Kwin,16.872686,96.206363,အားကစားကွင်း,Pyi Htaung Su Main Road,North Dagon
2348,Ka Pa Ya,16.869952,96.207484,ကပရ,Pyi Htaung Su Main Road,North Dagon
2349,Tadar Htate,16.866103,96.208974,တံတားထိပ်,Pyi Htaung Su Main Road,North Dagon
2350,Khun/ Shit Lan Sone,16.892272,96.195975,(၇/၈) လမ်းဆုံ,Pyi Htaung Su Main Road,North Dagon
2351,Dagon Ayar A Way Pyay,16.87797,96.024065,ဒဂုံဧရာအဝေးပြေး,No. 5 Main Road,Hlaing Tharyar
2352,Pinya,16.859505,96.176086,ပင်းယ,Parami Road,South Okkalapa
2354,Kili,16.77484,96.139348,ကီလီ,Strand Road,Lanmadaw
2355,Nyaung Pin Lay Zay,16.772377,96.146561,ညောင်ပင်လေးဈေး,Strand Road,Latha
2356,Latha,16.771997,96.151238,လသာ,Strand Road,Latha
2357,Shwe Pyi Thar Kwae,16.961113,96.096238,ရွှေပြည်သာကွေ့,Bogyoke Aung San Road,Shwe Pyithar
2358,Shwe Pyi Thar Kwae,16.961032,96.096288,ရွှေပြည်သာကွေ့,Bogyoke Aung San Road,Shwe Pyithar
2359,Kan Tharyar,16.913023,96.165978,ကန်သာယာ,Khaymarthi Road,North Okkalapa
2360,Bayint Naung Lan Sone,16.858691,96.108487,ဘုရင့်နောင်လမ်းဆုံ,Bayint Naung Road,Mayangone
2362,Shwe Lin Pan Lan Sone,16.919713,96.064228,ရွှေလင်ပန်း,Khayae Pin Road,Hlaing Tharyar
2363,Ywar Htate,16.908443,96.199826,ရွာထိပ်,Kyan Sit Thar Road,North Dagon
2364,Ywar Htate,16.908304,96.199592,ရွာထိပ်,Kyan Sit Thar Road,North Dagon
2365,Ma Da,16.91266,96.194512,မဓ,Yarza Thingyan Road,North Dagon
2366,Ma Da,16.912609,96.194442,မဓ,Yarza Thingyan Road,North Dagon
2367,Aung Taw My,16.912259,96.193211,အောင်တော်မူ,Yarza Thingyan Road,North Dagon
2368,Aung Taw My,16.912207,96.193247,အောင်တော်မူ,Yarza Thingyan Road,North Dagon
2369,A Mhyit Pone,16.911488,96.191842,အမိုက်ပုံး,Yarza Thingyan Road,North Dagon
2370,A Mhyit Pone,16.911432,96.191848,အမိုက်ပုံး,Yarza Thingyan Road,North Dagon
2371,Dhamar Yone,16.910583,96.190171,ဓမ္မာရုံ,Yarza Thingyan Road,North Dagon
2372,Dhamar Yone,16.910516,96.190158,ဓမ္မာရုံ,Yarza Thingyan Road,North Dagon
2373,B.O.C,16.76858,96.186345,ဘီအိုစီ,Than Lyet Soon Road,Pazundaung
2374,B.O.C,16.768667,96.186328,ဘီအိုစီ,Than Lyet Soon Road,Pazundaung
2375,Than Lyet Soon,16.768352,96.19206,သံလျှက်စွန်း,Than Lyet Soon Road,Pazundaung
2376,Waibargi,16.91219,96.151138,ဝေဘာဂီ,Waibargi Road,North Okkalapa
2377,Nwethargi,16.913797,96.154269,နွယ်သာဂီ,Waibargi Road,North Okkalapa
2378,Myo Thit,16.915187,96.156827,မြို့သစ်,Waibargi Road,North Okkalapa
2379,Gate Haung,16.916998,96.159936,ဂိတ်ဟောင်း,Waibargi Road,North Okkalapa
2380,Gate Haung,16.917156,96.159841,ဂိတ်ဟောင်း,Waibargi Road,North Okkalapa
2381,Myo Thit,16.91543,96.156648,မြို့သစ်,Waibargi Road,North Okkalapa
2382,Nwethargi,16.914043,96.154073,နွယ်သာဂီ,Waibargi Road,North Okkalapa
2383,Set Hmu (1),16.825994,96.158801,စက်မှု (၁),No. 1 Industrial Road,Yankin
2384,Waibargi,16.912253,96.151052,ဝေဘာဂီ,Waibargi Road,North Okkalapa
2385,Baho Bank,16.824887,96.160199,ဗဟိုဘဏ်,No. 1 Industrial Road,Yankin
2386,Kyel Ngar Pwint,16.77228,96.16715,ကြယ်ငါးပွင့်,Thein Phyu Road,Botahtaung
2387,Baho Bank,16.824887,96.160199,ဗဟိုဘဏ်,No. 1 Industrial Road,Yankin
2388,Set Hmu (1),16.826159,96.158185,စက်မှု (၁),No. 1 Industrial Road,Yankin
2389,Wizaya Plaza,16.805031,96.143436,ဝိဇယပလာဇာ,Dhamazedi Road,Bahan
2392,Paya Lan,16.857746,96.123548,ဘုရားလမ်း,Yangon-Insein Road,Hlaing
2393,Thuwunna Lan Sone,16.813151,96.191771,သုဝဏ္ဏလမ်းဆုံ,Waizayandar Road,Thingangyun
2394,Thuwunna Lan Sone,16.813133,96.191946,သုဝဏ္ဏလမ်းဆုံ,Waizayandar Road,Thingangyun
2395,Pauk Taw Wa,16.885452,96.097714,ပေါက်တောဝ,Hlaing River Road,Insein
2396,Khayae Pin Yate Mon,16.934479,96.148878,ခရေပင်ရိပ်မွန်,Khayae Pin Road,Mingaladon
2397,Khayae Pin Yate Mon,16.934387,96.148932,ခရေပင်ရိပ်မွန်,Khayae Pin Road,Mingaladon
2398,Sauk Lote Yae,16.78323,96.153327,ဆောက်လုပ်ရေး,Shwedagon Pagoda Road,Dagon
2399,Lay Har Pyin Zay,16.77819,96.153137,လေဟာပြင်စျေး,Shwedagon Pagoda Road,Latha
2400,Lay Har Pyin Zay,16.778205,96.153299,လေဟာပြင်စျေး,Shwedagon Pagoda Road,Latha
2401,Ayar,16.91733,96.163487,ဧရာ,Thudhamar Road,North Okkalapa
2402,Thamine Lan Son,16.863301,96.121606,သမိုင်းလမ်းဆုံ,Yangon-Insein Road,Mayangone
2403,Lai Sin Yone,16.846215,96.200441,လိုင်စင်ရုံး,Thanthumar Road,Thingangyun
2404,Moke Wa,16.904594,96.204478,မုခ်ဝ,Kyan Sit Thar Road,North Dagon
2405,Moke Wa,16.904439,96.204486,မုခ်ဝ,Kyan Sit Thar Road,North Dagon
2406,Gate Haung,16.896519,96.207488,ဂိတ်ဟောင်း,Yarzardirit Road,North Dagon
2407,Gate Haung,16.897321,96.207043,ဂိတ်ဟောင်း,Min Ye Kyaw Swa Rd,North Dagon
2408,Kyaung Lan,16.894545,96.203621,ကျောင်းလမ်း,Yarzardirit Road,North Dagon
2409,Kyaung Lan,16.895347,96.203113,ကျောင်းလမ်း,Min Ye Kyaw Swa Rd,North Dagon
2410,8 Tama,16.893047,96.200696,၈ သမ,Yarzardirit Road,North Dagon
2411,8 Tama,16.893488,96.199524,၈ သမ,Min Ye Kyaw Swa Rd,North Dagon
2412,Bhone Gyi Kyaung Kwae,16.899291,96.210824,ဘုန်းကြီးကျောင်းကွေ့,Min Ye Kyaw Swa Rd,North Dagon
2413,Bhone Gyi Kyaung Kwae,16.899176,96.211286,ဘုန်းကြီးကျောင်းကွေ့,Kyan Sit Thar Road,North Dagon
2414,Tamwe Zay Haung/ Akhun Lut Zay,16.81322,96.174533,တာမွေဈေးဟောင်း/ အခွန်လွတ်ဈေး,Kyaikkasan Road,Tamwe
2415,Zay Mat Tine,16.843561,96.185558,စျေးမှတ်တိုင်,Metta Road,South Okkalapa
2416,Zay Mat Tine,16.843536,96.185371,စျေးမှတ်တိုင်,Metta Road,South Okkalapa
2417,Say Yone Shae,16.84468,96.186772,ဆေးရုံရှေ့,Metta Road,South Okkalapa
2418,Say Yone Shae,16.844593,96.186874,ဆေးရုံရှေ့,Metta Road,South Okkalapa
2419,13 Lan,16.847523,96.190186,၁၃ လမ်း,Metta Road,South Okkalapa
2420,13 Lan,16.847425,96.190262,၁၃ လမ်း,Metta Road,South Okkalapa
2421,Gate Haung,16.848098,96.190852,ဂိတ်ဟောင်း,Metta Road,South Okkalapa
2422,Gate Haung,16.848036,96.190927,ဂိတ်ဟောင်း,Metta Road,South Okkalapa
2423,Phone Gyi Lan,16.775242,96.144748,ဘုန်းကြီးလမ်း,Phone Gyi Road,Lanmadaw
2424,Set Hmu Tit/Myanmar Plaza,16.827033,96.154205,စက်မှု (၁)/မြန်မာပလာဇာ,Kabar Aye Pagoda Road,Bahan
2425,Shwe Gon Daing,16.80528,96.155952,ရွှေဂုံတိုင်,Kabar Aye Pagoda Road,Bahan
2426,Taung Phat Moke,16.793695,96.150949,တောင်ဘက်မုခ်,Shwedagon Pagoda Road,Dagon
2427,Thakhin Mya Pan Cha,16.780298,96.134971,သခင်မြပန်းခြံ,Thakhin Mya Garden Street,Ahlone
2428,Thakhin Mya Pan Cha,16.780258,96.135098,သခင်မြပန်းခြံ,Thakhin Mya Garden Street,Ahlone
2429,Damaryone Lan,16.802412,96.216589,ဓမာရုံလမ်း,Shu Kin Thar Road,Thaketa
2430,Damaryone Lan,16.80237,96.216689,ဓမာရုံလမ်း,Shu Kin Thar Road,Thaketa
2431,Khine Shwe War,16.798781,96.215147,ခိုင်ရွှေဝါ,Shu Kin Thar Road,Thaketa
2432,Khine Shwe War,16.798739,96.215231,ခိုင်ရွှေဝါ,Shu Kin Thar Road,Thaketa
2433,Ayat Sine Kwae,16.795642,96.213988,အရက်ဆိုင်ကွေ့,Shu Kin Thar Road,Thaketa
2434,Ayat Sine Kwae,16.795662,96.213901,အရက်ဆိုင်ကွေ့,Shu Kin Thar Road,Thaketa
2435,Awine,16.921796,96.056181,အဝိုင်း,West University Road,Hlaing Tharyar
2436,Awine,16.92158,96.056128,အဝိုင်း,West University Road,Hlaing Tharyar
2437,Kyauk Kwae,16.78646,96.162337,ကျောက်ကွေ့,Upper Pansodan Road,Mingala Taungnyunt
2438,91 Lan,16.789018,96.165477,၉၁ လမ်း,Daw Thein Tin St,Mingala Taungnyunt
2439,Kyauk Kwae,16.786382,96.162075,ကျောက်ကွေ့,Upper Pansodan Road,Mingala Taungnyunt
2440,91 Lan,16.788934,96.165552,၉၁ လမ်း,Daw Thein Tin St,Mingala Taungnyunt
2445,Myawaddy Min Gyi,16.929392,96.088793,မြဝတီမင်ကြီးလမ်း,Bayint Naung Road,Insein
2446,Myawaddy Min Gyi,16.929367,96.08888,မြဝတီမင်ကြီးလမ်း,Bayint Naung Road,Insein
2447,U Tun,16.923253,96.088679,ဦးထွန်း,Bayint Naung Road,Insein
2448,U Tun,16.923233,96.088915,ဦးထွန်း,Bayint Naung Road,Insein
2449,Set Hmu,16.920666,96.088746,စက်မှု,Bayint Naung Road,Insein
2450,Set Hmu,16.920614,96.089013,စက်မှု,Bayint Naung Road,Insein
2451,U Mye,16.917464,96.088887,ဦးမြဲ,Bayint Naung Road,Insein
2452,U Mye,16.9174,96.089093,ဦးမြဲ,Bayint Naung Road,Insein
2453,Gandamar Wholesale,16.86419,96.159522,ဂန္ဓမာဟိုးဆေး(မြို့ထဲ),Waizayanta Road,South Okkalapa
2454,Gandamar Wholesale,16.863598,96.160014,ဂန္ဓမာဟိုးဆေး(မြို့ပြင်),Waizayanta Road,South Okkalapa
2457,Byamaso,16.84679,96.169628,ဗြဟ္မစိုရ်,Waizayanta Road,South Okkalapa
2458,Byamaso,16.846502,96.170121,ဗြဟ္မစိုရ်,Waizayanta Road,South Okkalapa
2459,Baho Zay,16.840516,96.173677,ဗဟိုစျေး,Waizayanta Road,South Okkalapa
2460,Baho Zay,16.840648,96.173891,ဗဟိုစျေး,Waizayanta Road,South Okkalapa
2461,Yadanar Lan,16.835179,96.177276,ရတနာလမ်း(မြို့ထဲ),Waizayandar Road,Thingangyun
2462,Yadanar Lan,16.834777,96.17777,ရတနာလမ်း(မြို့ပြင်),Waizayandar Road,Thingangyun
2463,Pyithaya,16.829299,96.179507,ပြည်သာယာ,Pyithaya Street,Thingangyun
2464,Pyithaya,16.831541,96.179103,ပြည်သာယာ,Pyithaya Street,Thingangyun
2465,Athin Thike,16.823686,96.181026,အသင်းတိုက်,Pyithaya Street,Thingangyun
2466,Athin Thike,16.824758,96.180914,အသင်းတိုက်,Pyithaya Street,Thingangyun
2467,Zay Kwae,16.635842,96.326655,ဈေးကွေ့,Thanlyin-Kyauktan Road,Kyauktan
2468,Alote Thamar Say Yone,16.797937,96.172712,အလုပ်သမားဆေးရုံကြီး,Kyaikasan Road,Tamwe
2469,Alote Thamar Say Yone,16.797865,96.172906,အလုပ်သမားဆေးရုံကြီး,Kyaikasan Road,Tamwe
2470,Myanmar Maritime University,16.705042,96.266486,ရေကြောင်းတက္ကသိုလ်,Thanlyin,Thanlyin
2471,Myanmar Maritime University,16.705002,96.266402,ရေကြောင်းတက္ကသိုလ်,Thanlyin,Thanlyin
2472,Yay Kyaung Lan Sone,16.716939,96.261362,ရေကြောင်းလမ်းဆုံ,Thanlyin,Thanlyin
2473,Yay Kyaung Lan Sone,16.717022,96.261414,ရေကြောင်းလမ်းဆုံ,Thanlyin,Thanlyin
2474,Phar Out,16.727522,96.268749,ဖားအောက်,Thanlyin,Thanlyin
2475,Phar Out,16.727565,96.268661,ဖားအောက်,Thanlyin,Thanlyin
2476,Kyeik Kouk Phayar,16.729647,96.269416,ကျိုက်ခေါက်ဘုရား,Thanlyin,Thanlyin
2477,Kyeik Kouk Phayar,16.729657,96.269298,ကျိုက်ခေါက်ဘုရား,Thanlyin,Thanlyin
2478,Yangon Intl. Airport Terminal 2,16.901486,96.135287,ရန်ကုန်လေဆိပ် တာမီနယ် (၂),Yangon Airport Road,Mingaladon
2479,Phone Gyi Kyaung Kwae,16.85411,96.23989,ဘုန်းကြီးကျောင်းကွေ့,Maungmakan Kantha Road,South Dagon
2480,Chaw Twin Kone,16.850098,96.158028,ချော်တွင်းကုန်း,Parami Road,Mayangone
2481,Tit Zay Kwae,16.796363,96.195578,(၁) ဈေးကွေ့,Zingama Road,Thaketa
2482,Tit Zay Kwae,16.796254,96.195559,(၁) ဈေးကွေ့,Zingama Road,Thaketa
2484,Thama Kone,16.875023,96.033038,သမကုန်း,Anawratha Road,Hlaingtharya
2485,Thama Kone,16.874974,96.033111,သမကုန်း,Anawratha Road,Hlaingtharya
2486,Tine Yin Tharr Nee Pyin Nyar,16.81935,96.241069,တိုင်းရင်းသားနည်းပညာသက္ကသိုလ်,Industrial Zone Road,Dagon Seikkan
2487,Tine Yin Tharr Nee Pyin Nyar,16.819423,96.241103,တိုင်းရင်းသားနည်းပညာသက္ကသိုလ်,Industrial Zone Road,Dagon Seikkan
2488,Yadanar Lann,16.817905,96.244589,ရတနာလမ်း,Yadanar Road,Dagon Seikkan
2489,Yadanar Lann,16.817761,96.244632,ရတနာလမ်း,Yadanar Road,Dagon Seikkan
2490,Hnin Si Kone Yate Thar,16.810351,96.155935,နှင်းဆီကုန်းရိပ်သာ,Kabar Aye Pagoda Road,Bahan
2491,Hnin Si Kone Yate Thar,16.810326,96.156182,နှင်းဆီကုန်းရိပ်သာ,Kabar Aye Pagoda Road,Bahan
2492,Shwe Li Road,16.827104,96.245743,ရွှေလီလမ်း,Shwe Li Road,Dagon Seikkan
2494,Thanghar Thetkathol,16.867534,96.15822,သံဃာတက္ကသိုလ်,Waizayantar Road,Mayangone
2495,Thanghar Thetkathol,16.866833,96.15862,သံဃာတက္ကသိုလ်,Waizayantar Road,Mayangone
2496,Parami,16.851365,96.167433,ပါရမီ,Waizayanta Road,South Okkalapa
2497,Parami,16.851232,96.167691,ပါရမီ,Waizayanta Road,South Okkalapa
2500,Hantharwaddy,16.843534,96.171757,ဟံသာဝတီလမ်း,Waizayanta Road,South Okkalapa
2501,Hantharwaddy,16.843635,96.171971,ဟံသာဝတီလမ်း,Waizayanta Road,South Okkalapa
2502,Thuwanna Stadium,16.820033,96.184398,သုဝဏ္ဏဘောလုံးကွင်း(မြို့ထဲ),Waizayanta Road,Thingangyun
2503,Thuwanna Stadium,16.81947,96.185596,သုဝဏ္ဏဘောလုံးကွင်း(မြို့ပြင်),Waizayanta Road,Thingangyun
2504,Okkan,17.500193,95.85472,ဥက္ကံ,Pyay Road,Okkan
2505,Okkan,17.500114,95.854539,ဥက္ကံ,Pyay Road,Okkan
2506,Khayae Pin Lan Khawe,16.928434,96.132024,ခရေပင်လမ်းခွဲ,Khayae Pin Road,Mingalardon
2507,Bhone Gyi Kyaung Kwae,16.899439,96.211089,ဘုန်းကြီးကျောင်းကွေ့,Min Ye Kyaw Swa Rd,North Dagon
2508,Min Dhamma Eain Yar,16.871007,96.130589,မင်းဓမ္မအိမ်ယာ,,Min Dhamma Road
2509,Paduak Lan,16.908298,96.211277,ပိတောက်လမ်း,Bo Hmu Ba Htoo Road,North Dagon
